"id" "session" "task_type" "temp_ori" "trial" "X1" "E1" "X2" "E2" "EffortfulOptionChosen" "rt" "XStar" "EStar" "G" "R" "D" "E"
"29" "AF1HIRI1" 1 "Hypothetical" "Retrospective" 4 0.8 0 1 0.166666666666667 0 3.96249292849006 13.5 22.5 0.815533980582524 0.456850053937432 0 0.5
"30" "AF1HIRI1" 1 "Hypothetical" "Retrospective" 4 0.783333333333333 0 1 0.166666666666667 1 1.37656354624528 13.375 22.5 0.819417475728155 0.463315488612649 0 0.5
"31" "AF1HIRI1" 1 "Hypothetical" "Retrospective" 4 0.791666666666667 0 1 0.166666666666667 1 1.13473796303811 13.4375 22.5 0.81747572815534 0.460067735380447 0 0.5
"32" "AF1HIRI1" 1 "Hypothetical" "Retrospective" 4 0.8 0 1 0.166666666666667 0 1.10141081873394 13.5 22.5 0.815533980582524 0.456850053937432 0 0.5
"33" "AF1HIRI1" 1 "Hypothetical" "Retrospective" 5 0.5 0 1 0.648148148148148 0 2.97008988398511 11.25 87.5 0.885436893203884 0.595210355987055 0.577777777777778 0.5
"34" "AF1HIRI1" 1 "Hypothetical" "Retrospective" 5 0.433333333333333 0 1 0.648148148148148 0 1.30041485155493 10.75 87.5 0.900970873786408 0.633822533303229 0.577777777777778 0.5
"35" "AF1HIRI1" 1 "Hypothetical" "Retrospective" 5 0.366666666666667 0 1 0.648148148148148 0 0.945497356911346 10.25 87.5 0.916504854368932 0.676201752308785 0.577777777777778 0.5
"36" "AF1HIRI1" 1 "Hypothetical" "Retrospective" 5 0.3 0 1 0.648148148148148 1 5.73136285842338 9.75 87.5 0.932038834951456 0.722927557879014 0.577777777777778 0.5
"37" "AF1HIRI1" 1 "Hypothetical" "Retrospective" 5 0.333333333333333 0 1 0.648148148148148 1 6.56779303886628 10 87.5 0.924271844660194 0.698980582524272 0.577777777777778 0.5
"38" "AF1HIRI1" 1 "Hypothetical" "Retrospective" 5 0.366666666666667 0 1 0.648148148148148 0 7.5080123046605 10.25 87.5 0.916504854368932 0.676201752308785 0.577777777777778 0.5
"39" "AF1HIRI1" 1 "Hypothetical" "Retrospective" 5 0.35 0 1 0.648148148148148 0 2.08155336544792 10.125 87.5 0.920388349514563 0.68745055735347 0.577777777777778 0.5
"40" "AF1HIRI1" 1 "Hypothetical" "Retrospective" 5 0.333333333333333 0 1 0.648148148148148 0 1.6511564620771 10 87.5 0.924271844660194 0.698980582524272 0.577777777777778 0.5
"41" "AF1HIRI1" 1 "Hypothetical" "Retrospective" 5 0.3 0 1 0.648148148148148 0 6.35142582479693 9.75 87.5 0.932038834951456 0.722927557879014 0.577777777777778 0.5
"42" "AF1HIRI1" 1 "Hypothetical" "Retrospective" 5 0.233333333333333 0 1 0.648148148148148 1 1.48439198386996 9.25 87.5 0.947572815533981 0.774704801889268 0.577777777777778 0.5
"43" "AF1HIRI1" 1 "Hypothetical" "Retrospective" 5 0.266666666666667 0 1 0.648148148148148 0 3.32372478787011 9.5 87.5 0.939805825242718 0.74813490035769 0.577777777777778 0.5
"44" "AF1HIRI1" 1 "Hypothetical" "Retrospective" 5 0.25 0 1 0.648148148148148 1 1.51147909398833 9.375 87.5 0.94368932038835 0.761242718446602 0.577777777777778 0.5
"45" "AF1HIRI1" 1 "Hypothetical" "Retrospective" 5 0.258333333333333 0 1 0.648148148148148 1 1.72945949871337 9.4375 87.5 0.941747572815534 0.754645406030991 0.577777777777778 0.5
"46" "AF1HIRI1" 1 "Hypothetical" "Retrospective" 5 0.266666666666667 0 1 0.648148148148148 0 1.88852190123248 9.5 87.5 0.939805825242718 0.74813490035769 0.577777777777778 0.5
"47" "AF1HIRI2" 2 "Real" "Retrospective" 2 0.5 0 1 1 1 2.1445134327023 11.25 135 0.885436893203884 0.595210355987055 1 0.5
"48" "AF1HIRI2" 2 "Real" "Retrospective" 2 0.566666666666667 0 1 1 1 1.03323109497455 11.75 135 0.869902912621359 0.559884321421194 1 0.5
"49" "AF1HIRI2" 2 "Real" "Retrospective" 2 0.633333333333333 0 1 1 1 0.992382506231024 12.25 135 0.854368932038835 0.527442044779077 1 0.5
"50" "AF1HIRI2" 2 "Real" "Retrospective" 2 0.7 0 1 1 1 1.03589642472593 12.75 135 0.838834951456311 0.497544260422616 1 0.5
"51" "AF1HIRI2" 2 "Real" "Retrospective" 2 0.833333333333333 0 1 1 1 1.52312492341457 13.75 135 0.807766990291262 0.444271844660194 1 0.5
"52" "AF1HIRI2" 2 "Real" "Retrospective" 2 1.1 0 1 1 1 3.11666244733874 15.75 135 0.745631067961165 0.358021266759131 1 0.5
"53" "AF1HIRI2" 2 "Real" "Retrospective" 2 1.63333333333333 0 1 1 1 0.874762779431876 19.75 135 0.621359223300971 0.237925525377903 1 0.5
"54" "AF1HIRI2" 2 "Real" "Retrospective" 2 2.7 0 1 1 1 6.58927113028017 27.75 135 0.372815533980583 0.10160062975597 1 0.5
"55" "AF1HIRI2" 2 "Real" "Retrospective" 3 0.5 0 1 0.277777777777778 1 3.45389788148259 11.25 37.5 0.885436893203884 0.595210355987055 0.133333333333333 0.5
"56" "AF1HIRI2" 2 "Real" "Retrospective" 3 0.566666666666667 0 1 0.277777777777778 1 2.04912603930734 11.75 37.5 0.869902912621359 0.559884321421194 0.133333333333333 0.5
"57" "AF1HIRI2" 2 "Real" "Retrospective" 3 0.633333333333333 0 1 0.277777777777778 1 0.68296322466972 12.25 37.5 0.854368932038835 0.527442044779077 0.133333333333333 0.5
"58" "AF1HIRI2" 2 "Real" "Retrospective" 3 0.7 0 1 0.277777777777778 1 1.69824735130919 12.75 37.5 0.838834951456311 0.497544260422616 0.133333333333333 0.5
"59" "AF1HIRI2" 2 "Real" "Retrospective" 3 0.833333333333333 0 1 0.277777777777778 1 0.822301190348298 13.75 37.5 0.807766990291262 0.444271844660194 0.133333333333333 0.5
"60" "AF1HIRI2" 2 "Real" "Retrospective" 3 1.1 0 1 0.277777777777778 0 1.63418426914313 15.75 37.5 0.745631067961165 0.358021266759131 0.133333333333333 0.5
"61" "AF1HIRI2" 2 "Real" "Retrospective" 3 0.966666666666667 0 1 0.277777777777778 1 1.28431821984577 14.75 37.5 0.776699029126214 0.398222807306237 0.133333333333333 0.5
"62" "AF1HIRI2" 2 "Real" "Retrospective" 3 1.03333333333333 0 1 0.277777777777778 0 1.07903900089627 15.25 37.5 0.761165048543689 0.37746299538437 0.133333333333333 0.5
"63" "AF1HIRI2" 2 "Real" "Retrospective" 3 1 0 1 0.277777777777778 0 1.2140284670902 15 37.5 0.768932038834951 0.387669902912621 0.133333333333333 0.5
"64" "AF1HIRI2" 2 "Real" "Retrospective" 3 0.966666666666667 0 1 0.277777777777778 1 1.07703798203738 14.75 37.5 0.776699029126214 0.398222807306237 0.133333333333333 0.5
"65" "AF1HIRI2" 2 "Real" "Retrospective" 3 0.983333333333333 0 1 0.277777777777778 1 0.759841038116292 14.875 37.5 0.772815533980583 0.392902015175002 0.133333333333333 0.5
"66" "AF1HIRI2" 2 "Real" "Retrospective" 3 1 0 1 0.277777777777778 0 1.54405507062665 15 37.5 0.768932038834951 0.387669902912621 0.133333333333333 0.5
"67" "AF1HIRI2" 2 "Real" "Retrospective" 3 0.991666666666667 0 1 0.277777777777778 1 0.96146437010816 14.9375 37.5 0.770873786407767 0.390275013202259 0.133333333333333 0.5
"68" "AF1HIRI2" 2 "Real" "Retrospective" 4 0.5 0 1 0.425925925925926 1 3.78652077122251 11.25 57.5 0.885436893203884 0.595210355987055 0.311111111111111 0.5
"69" "AF1HIRI2" 2 "Real" "Retrospective" 4 0.566666666666667 0 1 0.425925925925926 1 2.89546993464501 11.75 57.5 0.869902912621359 0.559884321421194 0.311111111111111 0.5
"70" "AF1HIRI2" 2 "Real" "Retrospective" 4 0.633333333333333 0 1 0.425925925925926 1 0.612645481286336 12.25 57.5 0.854368932038835 0.527442044779077 0.311111111111111 0.5
"71" "AF1HIRI2" 2 "Real" "Retrospective" 4 0.7 0 1 0.425925925925926 1 0.888691537687009 12.75 57.5 0.838834951456311 0.497544260422616 0.311111111111111 0.5
"72" "AF1HIRI2" 2 "Real" "Retrospective" 4 0.833333333333333 0 1 0.425925925925926 1 0.595912684170571 13.75 57.5 0.807766990291262 0.444271844660194 0.311111111111111 0.5
"73" "AF1HIRI2" 2 "Real" "Retrospective" 4 1.1 0 1 0.425925925925926 1 7.5841615967347 15.75 57.5 0.745631067961165 0.358021266759131 0.311111111111111 0.5
"74" "AF1HIRI2" 2 "Real" "Retrospective" 4 1.63333333333333 0 1 0.425925925925926 0 1.57866485950899 19.75 57.5 0.621359223300971 0.237925525377903 0.311111111111111 0.5
"75" "AF1HIRI2" 2 "Real" "Retrospective" 4 1.36666666666667 0 1 0.425925925925926 0 1.63872092784573 17.75 57.5 0.683495145631068 0.291207438807603 0.311111111111111 0.5
"76" "AF1HIRI2" 2 "Real" "Retrospective" 4 1.1 0 1 0.425925925925926 1 1.75429236272635 15.75 57.5 0.745631067961165 0.358021266759131 0.311111111111111 0.5
"77" "AF1HIRI2" 2 "Real" "Retrospective" 4 1.23333333333333 0 1 0.425925925925926 1 0.762073446162503 16.75 57.5 0.714563106796116 0.322619910157948 0.311111111111111 0.5
"78" "AF1HIRI2" 2 "Real" "Retrospective" 4 1.36666666666667 0 1 0.425925925925926 0 1.24814748697031 17.75 57.5 0.683495145631068 0.291207438807603 0.311111111111111 0.5
