"id" "session" "task_type" "temp_ori" "trial" "X1" "E1" "X2" "E2" "EffortfulOptionChosen" "rt"
"2354" "PM15HCRC1" "1" "Hypothetical" "Prospective" "6" 2.5 0 15 270 0 1.11452961555369
"2355" "PM15HCRC1" "1" "Hypothetical" "Prospective" "6" 0.5 0 15 270 1 3.71963917217545
"2356" "PM15HCRC1" "1" "Hypothetical" "Prospective" "6" 2.5 0 15 270 0 3.62629096750788
"2357" "PM15HCRC1" "1" "Hypothetical" "Prospective" "6" 1.5 0 15 270 0 2.95116995018543
"2358" "PM15HCRC1" "1" "Hypothetical" "Prospective" "6" 0.5 0 15 270 1 1.01053336096811
"2359" "PM15HCRC1" "1" "Hypothetical" "Prospective" "6" 1 0 15 270 1 1.23524506161812
"2360" "PM15HCRC1" "1" "Hypothetical" "Prospective" "6" 1.5 0 15 270 0 1.55998232151615
"2361" "PM15HCRC1" "1" "Hypothetical" "Prospective" "6" 1.25 0 15 270 1 1.68233904839326
"2362" "PM15HCRC1" "1" "Hypothetical" "Prospective" "6" 1.375 0 15 270 0 2.50062136835368
"2363" "PM15HCRC2" "2" "Real" "Prospective" "1" 7.5 0 15 115 0 3.51390603534219
"2364" "PM15HCRC2" "2" "Real" "Prospective" "1" 6.5 0 15 115 0 1.62690946863768
"2365" "PM15HCRC2" "2" "Real" "Prospective" "1" 5.5 0 15 115 0 1.68932114790505
"2366" "PM15HCRC2" "2" "Real" "Prospective" "1" 4.5 0 15 115 0 2.06558692480439
"2367" "PM15HCRC2" "2" "Real" "Prospective" "1" 2.5 0 15 115 1 1.62361543811585
"2368" "PM15HCRC2" "2" "Real" "Prospective" "1" 3.5 0 15 115 1 1.44590163128669
"2369" "PM15HCRC2" "2" "Real" "Prospective" "1" 4.5 0 15 115 0 4.68033035333201
"2370" "PM15HCRC2" "2" "Real" "Prospective" "1" 4 0 15 115 1 1.54645639812816
"2371" "PM15HCRC2" "2" "Real" "Prospective" "1" 4.25 0 15 115 0 3.7848201800125
"2372" "PM15HCRC2" "2" "Real" "Prospective" "1" 4.125 0 15 115 0 1.74948205650389
"2373" "PM15HCRC2" "2" "Real" "Prospective" "1" 4 0 15 115 0 8.38560760158362
"2374" "PM15HCRC2" "2" "Real" "Prospective" "1" 3.75 0 15 115 0 5.77885102970231
"2375" "PM15HCRC2" "2" "Real" "Prospective" "1" 3.25 0 15 115 1 2.23206694885585
"2376" "PM15HCRC2" "2" "Real" "Prospective" "1" 3.5 0 15 115 0 1.28387768259517
"2377" "PM15HCRC2" "2" "Real" "Prospective" "1" 3.375 0 15 115 0 1.68664193208315
"2378" "PM15HCRC2" "2" "Real" "Prospective" "1" 3.25 0 15 115 0 2.34485370195444
"2379" "PM15HCRC2" "2" "Real" "Prospective" "1" 3 0 15 115 1 1.39866248106637
"2380" "PM15HCRC2" "2" "Real" "Prospective" "1" 3.125 0 15 115 1 2.04316359641598
"2381" "PM15HCRC2" "2" "Real" "Prospective" "1" 3.25 0 15 115 0 2.08520651793697
"2382" "PM15HCRC2" "2" "Real" "Prospective" "2" 7.5 0 15 175 0 8.06534976443709
"2383" "PM15HCRC2" "2" "Real" "Prospective" "2" 6.5 0 15 175 0 0.930951516883852
"2384" "PM15HCRC2" "2" "Real" "Prospective" "2" 5.5 0 15 175 0 0.739820741169297
"2385" "PM15HCRC2" "2" "Real" "Prospective" "2" 4.5 0 15 175 0 0.818786541743066
"2386" "PM15HCRC2" "2" "Real" "Prospective" "2" 2.5 0 15 175 0 6.01773541750435
"2387" "PM15HCRC2" "2" "Real" "Prospective" "2" 0.5 0 15 175 1 2.79052390732158
"2388" "PM15HCRC2" "2" "Real" "Prospective" "2" 2.5 0 15 175 0 7.87388065631558
"2389" "PM15HCRC2" "2" "Real" "Prospective" "2" 1.5 0 15 175 1 3.55341269262635
"2390" "PM15HCRC2" "2" "Real" "Prospective" "2" 2 0 15 175 0 6.58035599450477
"2391" "PM15HCRC2" "2" "Real" "Prospective" "2" 1.75 0 15 175 1 2.23287878278961
"2392" "PM15HCRC2" "2" "Real" "Prospective" "2" 1.875 0 15 175 1 1.62077156172791
"2393" "PM15HCRC2" "2" "Real" "Prospective" "2" 2 0 15 175 1 3.63508351403698
"2394" "PM15HCRC2" "2" "Real" "Prospective" "2" 2.25 0 15 175 0 3.58988377913192
"2395" "PM15HCRC2" "2" "Real" "Prospective" "2" 2.125 0 15 175 1 1.38670738670544
"2396" "PM15HCRC2" "2" "Real" "Prospective" "3" 7.5 0 15 270 0 2.46625605291411
"2397" "PM15HCRC2" "2" "Real" "Prospective" "3" 6.5 0 15 270 0 0.6001427058236
"2398" "PM15HCRC2" "2" "Real" "Prospective" "3" 5.5 0 15 270 0 0.65926608901691
"2399" "PM15HCRC2" "2" "Real" "Prospective" "3" 4.5 0 15 270 0 1.02636084584719
"2400" "PM15HCRC2" "2" "Real" "Prospective" "3" 2.5 0 15 270 0 0.825186185224084
"2401" "PM15HCRC2" "2" "Real" "Prospective" "3" 0.5 0 15 270 1 2.89884434497435
"2402" "PM15HCRC2" "2" "Real" "Prospective" "3" 2.5 0 15 270 0 2.49012896772592
"2403" "PM15HCRC2" "2" "Real" "Prospective" "3" 1.5 0 15 270 1 6.97777491965599
"2404" "PM15HCRC2" "2" "Real" "Prospective" "3" 2 0 15 270 0 4.11800141395088
"2405" "PM15HCRC2" "2" "Real" "Prospective" "3" 1.75 0 15 270 1 4.71249814654448
"2406" "PM15HCRC2" "2" "Real" "Prospective" "3" 1.875 0 15 270 1 1.37847845445185
"2407" "PM15HCRC2" "2" "Real" "Prospective" "3" 2 0 15 270 0 1.06704060726179
"2408" "PM15HCRC2" "2" "Real" "Prospective" "4" 7.5 0 15 45 0 2.99126684596376
"2409" "PM15HCRC2" "2" "Real" "Prospective" "4" 6.5 0 15 45 0 0.898746859365929
"2410" "PM15HCRC2" "2" "Real" "Prospective" "4" 5.5 0 15 45 0 1.64966416617426
"2411" "PM15HCRC2" "2" "Real" "Prospective" "4" 4.5 0 15 45 0 1.31395608887715
"2412" "PM15HCRC2" "2" "Real" "Prospective" "4" 2.5 0 15 45 1 6.9826020956948
"2413" "PM15HCRC2" "2" "Real" "Prospective" "4" 3.5 0 15 45 0 1.96276336474466
"2414" "PM15HCRC2" "2" "Real" "Prospective" "4" 3 0 15 45 0 0.820873061449674
"2415" "PM15HCRC2" "2" "Real" "Prospective" "4" 2.5 0 15 45 1 1.39589274289301
"2416" "PM15HCRC2" "2" "Real" "Prospective" "4" 2.75 0 15 45 0 1.70440151618823
"2417" "PM15HCRC2" "2" "Real" "Prospective" "4" 2.625 0 15 45 0 4.23065054030758
"2418" "PM15HCRC2" "2" "Real" "Prospective" "4" 2.5 0 15 45 1 3.16302665780813
"2419" "PM15HCRC2" "2" "Real" "Prospective" "6" 7.5 0 15 75 0 3.20250177563048
"2420" "PM15HCRC2" "2" "Real" "Prospective" "6" 6.5 0 15 75 0 0.739809272274215
"2421" "PM15HCRC2" "2" "Real" "Prospective" "6" 5.5 0 15 75 0 0.594836293810204
"2422" "PM15HCRC2" "2" "Real" "Prospective" "6" 4.5 0 15 75 0 1.97597389351768
"2423" "PM15HCRC2" "2" "Real" "Prospective" "6" 2.5 0 15 75 0 5.22402725337133
"2424" "PM15HCRC2" "2" "Real" "Prospective" "6" 0.5 0 15 75 1 2.13593958513729
"2425" "PM15HCRC2" "2" "Real" "Prospective" "6" 2.5 0 15 75 0 2.1039909297424
"2426" "PM15HCRC2" "2" "Real" "Prospective" "6" 1.5 0 15 75 1 1.95796035530611
"2427" "PM15HCRC2" "2" "Real" "Prospective" "6" 2 0 15 75 0 3.57795735700938
"2428" "PM15HCRC2" "2" "Real" "Prospective" "6" 1.75 0 15 75 1 2.9848393494517
"2429" "PM15HCRC2" "2" "Real" "Prospective" "6" 1.875 0 15 75 1 1.14216965281185
"2430" "PM15HCRC2" "2" "Real" "Prospective" "6" 2 0 15 75 1 1.76482989580518
"2431" "PM15HCRC2" "2" "Real" "Prospective" "6" 2.25 0 15 75 1 4.61501458597695
"2432" "PM15HCRC2" "2" "Real" "Prospective" "6" 2.75 0 15 75 0 1.60509808772531
"2433" "PM15HCRC2" "2" "Real" "Prospective" "6" 2.5 0 15 75 0 1.35154907908873
"2434" "PM15HCRC2" "2" "Real" "Prospective" "6" 2.25 0 15 75 0 1.58810814840444
"2435" "PM15HCRC2" "2" "Real" "Prospective" "6" 2 0 15 75 1 1.51441312434827
"2436" "PM15HCRC2" "2" "Real" "Prospective" "6" 2.125 0 15 75 0 2.16689372348355
"2437" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "1" 7.5 0 15 45 1 13.4838382787493
"2438" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "1" 8.5 0 15 45 1 1.3414310559674
"2439" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "1" 9.5 0 15 45 1 2.22191656706491
"2440" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "1" 10.5 0 15 45 1 1.25182785516154
"2441" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "1" 12.5 0 15 45 1 2.46839131542583
"2442" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "1" 16.5 0 15 45 1 1.17814675761838
"2443" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "1" 24.5 0 15 45 1 4.10679384579271
"2444" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "1" 40.5 0 15 45 0 3.55324393602496
"2445" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "1" 32.5 0 15 45 0 7.71008763054851
"2446" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "1" 24.5 0 15 45 0 7.48980333302461
"2447" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "1" 16.5 0 15 45 1 2.27962763774485
"2448" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "1" 20.5 0 15 45 1 1.0354605949251
"2449" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "1" 24.5 0 15 45 0 2.15225736528373
"2450" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "1" 22.5 0 15 45 1 2.7241751201982
"2451" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "1" 23.5 0 15 45 1 1.15179615185843
"2452" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "1" 24.5 0 15 45 0 1.63040543363604
"2453" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "1" 24 0 15 45 1 3.15471498567058
"2454" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "1" 24.25 0 15 45 1 2.48588629573351
"2455" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "1" 24.5 0 15 45 0 1.79960727226353
"2456" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "1" 24.375 0 15 45 1 2.36974857724272
"2457" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "2" 7.5 0 15 175 1 3.39351007992809
"2458" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "2" 8.5 0 15 175 1 1.19855401808672
"2459" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "2" 9.5 0 15 175 1 0.581315695264493
"2460" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "2" 10.5 0 15 175 1 0.868439484784176
"2461" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "2" 12.5 0 15 175 1 1.61739028568263
"2462" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "2" 16.5 0 15 175 1 3.09766173804383
"2463" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "2" 24.5 0 15 175 1 26.5686511678177
"2464" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "2" 40.5 0 15 175 0 1.69814154746564
"2465" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "2" 32.5 0 15 175 0 3.58842436222767
"2466" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "2" 24.5 0 15 175 1 12.4511883823397
"2467" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "2" 28.5 0 15 175 0 1.00729995175061
"2468" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "2" 26.5 0 15 175 1 4.33006005605057
"2469" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "2" 27.5 0 15 175 1 1.80240895950192
"2470" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "2" 28.5 0 15 175 0 3.66861815378798
"2471" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "2" 28 0 15 175 1 0.82539016771625
"2472" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "2" 28.25 0 15 175 1 2.82431536840159
"2473" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "2" 28.5 0 15 175 0 4.74175611722239
"2474" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "2" 28.375 0 15 175 1 1.48963375721723
"2475" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "3" 7.5 0 15 75 1 2.18967340682502
"2476" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "3" 8.5 0 15 75 1 1.33968000144159
"2477" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "3" 9.5 0 15 75 1 0.780341166861035
"2478" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "3" 10.5 0 15 75 1 1.12336558004245
"2479" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "3" 12.5 0 15 75 1 2.69402052768419
"2480" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "3" 16.5 0 15 75 1 1.38158120018488
"2481" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "3" 24.5 0 15 75 0 3.20403696916401
"2482" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "3" 20.5 0 15 75 0 5.4391603785698
"2483" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "3" 16.5 0 15 75 1 3.60868088864299
"2484" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "3" 18.5 0 15 75 1 1.8914735318358
"2485" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "3" 20.5 0 15 75 0 1.46953288009172
"2486" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "3" 19.5 0 15 75 0 1.14801756051747
"2487" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "3" 18.5 0 15 75 1 1.12475290674774
"2488" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "3" 19 0 15 75 0 2.19344011967041
"2489" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "3" 18.75 0 15 75 1 1.74939726860248
"2490" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "3" 18.875 0 15 75 0 1.96363991601174
"2491" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "4" 7.5 0 15 115 1 1.15327727774274
"2492" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "4" 8.5 0 15 115 1 0.640154813700065
"2493" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "4" 9.5 0 15 115 1 0.589250122677186
"2494" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "4" 10.5 0 15 115 1 1.52236926073965
"2495" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "4" 12.5 0 15 115 1 4.24487278946981
"2496" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "4" 16.5 0 15 115 1 0.773167372961325
"2497" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "4" 24.5 0 15 115 0 3.75017264782946
"2498" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "4" 20.5 0 15 115 0 5.80281733408992
"2499" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "4" 16.5 0 15 115 1 1.29805159856187
"2500" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "4" 18.5 0 15 115 1 0.99663265046911
"2501" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "4" 20.5 0 15 115 0 1.41740675174151
"2502" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "4" 19.5 0 15 115 0 1.15597738333963
"2503" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "4" 18.5 0 15 115 1 1.21867701379597
"2504" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "4" 19 0 15 115 0 1.88333716995476
"2505" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "4" 18.75 0 15 115 1 1.29547601239392
"2506" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "4" 18.875 0 15 115 0 6.21000775789071
"2507" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "5" 7.5 0 15 270 1 1.04099515603229
"2508" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "5" 8.5 0 15 270 1 0.781917730339046
"2509" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "5" 9.5 0 15 270 1 0.990932609591255
"2510" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "5" 10.5 0 15 270 1 0.851787058662012
"2511" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "5" 12.5 0 15 270 1 0.948677923111973
"2512" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "5" 16.5 0 15 270 1 1.61756395752309
"2513" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "5" 24.5 0 15 270 1 4.47394144146165
"2514" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "5" 40.5 0 15 270 0 3.39001001889847
"2515" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "5" 32.5 0 15 270 0 7.06694066403361
"2516" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "5" 24.5 0 15 270 1 0.709213127298426
"2517" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "5" 28.5 0 15 270 1 1.34629673472227
"2518" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "5" 32.5 0 15 270 0 1.09682614711346
"2519" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "5" 30.5 0 15 270 0 1.48154900536247
"2520" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "5" 28.5 0 15 270 1 0.7341112794129
"2521" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "5" 29.5 0 15 270 0 1.44117849451141
"2522" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "5" 29 0 15 270 0 1.37956636107265
"2523" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "5" 28.5 0 15 270 1 0.98812354949041
"2524" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "5" 28.75 0 15 270 0 3.96284938145618
"2525" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "5" 28.625 0 15 270 0 4.88344243802567
"2526" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "5" 28.5 0 15 270 0 1.24527542961368
"2527" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "5" 28.25 0 15 270 0 1.75191223345973
"2528" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "5" 27.75 0 15 270 1 1.33225512065837
"2529" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "5" 28 0 15 270 0 0.980839981879399
"2530" "PM16HIHI1" "1" "Hypothetical" "Retrospective" "5" 27.875 0 15 270 1 4.22159216117507
"2531" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "1" 7.5 0 15 175 1 2.55902139194768
"2532" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "1" 8.5 0 15 175 1 0.752777315836283
"2533" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "1" 9.5 0 15 175 1 1.26380629691448
"2534" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "1" 10.5 0 15 175 1 1.60639161525432
"2535" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "1" 12.5 0 15 175 1 1.40074080870454
"2536" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "1" 16.5 0 15 175 1 2.40325864078841
"2537" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "1" 24.5 0 15 175 1 2.48493273902659
"2538" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "1" 40.5 0 15 175 0 5.71864588393692
"2539" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "1" 32.5 0 15 175 1 1.82595296278487
"2540" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "1" 36.5 0 15 175 1 1.13820837835556
"2541" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "1" 40.5 0 15 175 0 2.65080491163644
"2542" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "1" 38.5 0 15 175 0 6.22624361735507
"2543" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "1" 36.5 0 15 175 1 1.45519430356398
"2544" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "1" 37.5 0 15 175 1 2.82371448021786
"2545" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "1" 38.5 0 15 175 0 2.87915921529839
"2546" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "1" 38 0 15 175 0 1.41854217235596
"2547" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "1" 37.5 0 15 175 1 1.03504771469943
"2548" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "1" 37.75 0 15 175 0 3.63974152387163
"2549" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "1" 37.625 0 15 175 0 2.20263325832093
"2550" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "1" 37.5 0 15 175 0 2.75648463618563
"2551" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "1" 37.25 0 15 175 0 2.53595048058742
"2552" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "1" 36.75 0 15 175 1 1.56972965356545
"2553" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "1" 37 0 15 175 0 1.2179905185003
"2554" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "1" 36.875 0 15 175 1 1.33864165682917
"2555" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "2" 7.5 0 15 115 1 4.4807314369782
"2556" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "2" 8.5 0 15 115 1 1.72308844238523
"2557" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "2" 9.5 0 15 115 1 1.3753478556846
"2558" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "2" 10.5 0 15 115 1 2.18383778722455
"2559" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "2" 12.5 0 15 115 1 1.04575884354199
"2560" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "2" 16.5 0 15 115 1 2.55255907914579
"2561" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "2" 24.5 0 15 115 0 15.1021010196664
"2562" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "2" 20.5 0 15 115 1 1.34220561599068
"2563" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "2" 22.5 0 15 115 1 1.02881150297344
"2564" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "2" 24.5 0 15 115 0 2.04959396015238
"2565" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "2" 23.5 0 15 115 1 0.929655941338751
"2566" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "2" 24 0 15 115 1 1.13849796795785
"2567" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "2" 24.5 0 15 115 0 2.17130064643607
"2568" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "2" 24.25 0 15 115 1 1.31517220136448
"2569" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "2" 24.375 0 15 115 1 1.33573879755113
"2570" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "2" 24.5 0 15 115 0 1.87424397452924
"2571" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "3" 7.5 0 15 45 1 1.23418336961095
"2572" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "3" 8.5 0 15 45 1 0.62502979864712
"2573" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "3" 9.5 0 15 45 1 0.674101104864349
"2574" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "3" 10.5 0 15 45 1 1.01519382842343
"2575" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "3" 12.5 0 15 45 1 0.919990939572926
"2576" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "3" 16.5 0 15 45 1 6.03486421237812
"2577" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "3" 24.5 0 15 45 0 1.40580842193776
"2578" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "3" 20.5 0 15 45 0 1.34633359903
"2579" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "3" 16.5 0 15 45 1 0.793097035863866
"2580" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "3" 18.5 0 15 45 1 1.61597592515045
"2581" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "3" 20.5 0 15 45 0 0.712261805384514
"2582" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "3" 19.5 0 15 45 1 1.37538308157764
"2583" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "3" 20 0 15 45 0 1.31989001329566
"2584" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "3" 19.75 0 15 45 0 4.01242818628452
"2585" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "3" 19.5 0 15 45 0 1.02097783799854
"2586" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "3" 19 0 15 45 0 1.37978427008238
"2587" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "3" 18 0 15 45 1 0.860288786779165
"2588" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "3" 18.5 0 15 45 1 1.06933274787389
"2589" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "3" 19 0 15 45 0 1.2980270223552
"2590" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "3" 18.75 0 15 45 1 0.884611855723961
"2591" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "3" 18.875 0 15 45 1 1.12162353679378
"2592" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "3" 19 0 15 45 0 0.660258148444882
"2593" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "4" 7.5 0 15 75 1 1.52126374117051
"2594" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "4" 8.5 0 15 75 1 0.989862315913342
"2595" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "4" 9.5 0 15 75 1 0.860622203944331
"2596" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "4" 10.5 0 15 75 1 1.18751684493964
"2597" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "4" 12.5 0 15 75 1 0.922237204604244
"2598" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "4" 16.5 0 15 75 1 1.23721156752799
"2599" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "4" 24.5 0 15 75 0 11.7056340128111
"2600" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "4" 20.5 0 15 75 1 0.698465543752718
"2601" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "4" 22.5 0 15 75 1 0.801551659590586
"2602" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "4" 24.5 0 15 75 0 1.23644847639844
"2603" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "4" 23.5 0 15 75 1 1.36925008990784
"2604" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "4" 24 0 15 75 0 1.00955932408851
"2605" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "4" 23.75 0 15 75 1 0.802368408763869
"2606" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "4" 23.875 0 15 75 1 0.901411739069772
"2607" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "4" 24 0 15 75 0 0.916325398769004
"2608" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "6" 7.5 0 15 270 1 3.50558576153071
"2609" "PM16HIHI2" "2" "Hypothetical" "Retrospective" "6" 8.5 0 15 270 1 1.63265702351055
